"degreeCutoff","p","lambda","meanLS","medianLS","R","G","GompAIC","WeibAIC"
NA,NA,NA,NA,NA,NA,NA,NA,NA
4,0.6,0.037037037037037,2.48922243407569,2.08352363226703,0.275753895543309,0.170379641808544,3732.33109181491,3746.83555768568
4,0.6,0.037037037037037,2.42132492356531,2.07948703773801,0.272844914776907,0.194431956257864,3660.23903915035,3696.36796075136
4,0.7,0.037037037037037,4.5109096840142,4.29382987230438,0.0939612060079124,0.232160150014882,4639.75434458008,4673.67886909722
4,0.7,0.037037037037037,4.52704855844974,4.27865511411801,0.101663024818344,0.205742474999531,4713.39243809386,4745.4769992854
4,0.8,0.037037037037037,7.31929658362161,7.33969886253009,0.0303317543764817,0.261561914191073,5166.22181516152,5165.7706127977
4,0.8,0.037037037037037,7.17727542891676,7.12005648203194,0.0330918126746328,0.252877333737804,5190.99823973135,5202.86033634997
4,0.9,0.037037037037037,10.3880362834411,10.4186704842025,0.00987051633060706,0.284266800568013,5334.45959346534,5286.5510420693
4,0.9,0.037037037037037,10.3393832894624,10.5206385946058,0.00877315416382132,0.299699119559678,5278.70976711213,5243.63965206926
4,1,0.037037037037037,13.2383229918961,13.2915115669769,0.00423485996583722,0.283441320612669,5428.23448504364,5302.56640444153
4,1,0.037037037037037,13.3470406363619,13.3950443544891,0.00346223634384965,0.298782439849474,5359.95827261592,5256.71874255159
4,0.6,0.0123456790123457,7.45520247646064,6.21174440527491,0.0915593949015807,0.0575171900905704,5927.86609173614,5956.33933080978
4,0.6,0.0123456790123457,7.30591717442681,6.13365864853366,0.0929989064991643,0.0596252796769741,5883.0871008679,5908.98801752005
4,0.7,0.0123456790123457,13.4450687777046,12.7345738913521,0.0322224122300088,0.0752114310071475,6851.74030728829,6898.43789185355
4,0.7,0.0123456790123457,13.6691972335246,13.2543662111275,0.0324583817980767,0.071934064888091,6893.03126037663,6939.73574038415
4,0.8,0.0123456790123457,22.4106631151502,22.1137096595485,0.0103610354619363,0.0826457850217821,7439.11251541287,7457.45801676272
4,0.8,0.0123456790123457,21.7098697548678,21.4400236079584,0.0115694377493526,0.0807367732730535,7417.20702910793,7394.82859552946
4,0.9,0.0123456790123457,31.2309260068259,30.7705676530022,0.00349353966017547,0.0919823330109907,7572.29509981042,7488.98005319833
4,0.9,0.0123456790123457,30.998609672566,31.23307668216,0.00323201147111044,0.09597042517818,7523.40386968687,7466.63235116274
4,1,0.0123456790123457,39.5617850338699,40.0667279271875,0.0014776672535002,0.0933532496112988,7652.13835043441,7531.79381589082
4,1,0.0123456790123457,39.6610147960278,39.5620701375525,0.0013430935427783,0.0959895244546393,7615.4748920591,7502.05324864165
4,0.6,0.00411522633744856,22.5631465475372,18.4556520479132,0.0311345755413992,0.0174777648626933,8154.3105388945,8184.15960321133
4,0.6,0.00411522633744856,22.5387698723337,18.9295535191405,0.0300794548526554,0.0195720238749324,8129.86727590602,8132.48523129825
4,0.7,0.00411522633744856,42.4040351223944,40.0939926162415,0.00990159156526504,0.0248789400851302,9124.18466320131,9169.20798876274
4,0.7,0.00411522633744856,40.1842719543602,39.3834193598013,0.0109006646842186,0.0247880573543073,9049.40089942895,9120.26863527588
4,0.8,0.00411522633744856,65.7845295921051,65.7354917046614,0.00360695622214939,0.0276364615364931,9617.67875299858,9673.9578303678
4,0.8,0.00411522633744856,64.1856834506076,64.1545761558377,0.0038755453558924,0.0273836489388903,9594.86131452119,9634.29444549763
4,0.9,0.00411522633744856,93.1007619434285,94.3198753420729,0.00114961449259589,0.0310875308866678,9752.10961494851,9684.82173853021
4,0.9,0.00411522633744856,92.9756042460447,92.9001483188476,0.00118277453920972,0.0307585969803439,9764.18632906925,9734.97125420459
4,1,0.00411522633744856,117.219860281289,118.417365047098,0.000519901217021978,0.031044801994933,9849.60872085332,9738.38750974191
4,1,0.00411522633744856,119.195116227833,120.857455490066,0.00039167375610534,0.0332413818174394,9769.74077242948,9687.78535821915
