"degreeCutoff","p","lambda","meanLS","medianLS","R","G","GompAIC","WeibAIC"
NA,NA,NA,NA,NA,NA,NA,NA,NA
4,0.6,0.037037037037037,2.48922243407569,2.08352363226703,0.275753895543309,0.170379641808544,3732.33109181491,3746.83555768568
4,0.6,0.037037037037037,2.42132492356531,2.07948703773801,0.272844914776907,0.194431956257864,3660.23903915035,3696.36796075136
4,0.7,0.037037037037037,4.5109096840142,4.29382987230438,0.0939612060079124,0.232160150014882,4639.75434458008,4673.67886909722
4,0.7,0.037037037037037,4.52704855844974,4.27865511411801,0.101663024818344,0.205742474999531,4713.39243809386,4745.4769992854
4,0.8,0.037037037037037,7.31929658362161,7.33969886253009,0.0303317543764817,0.261561914191073,5166.22181516152,5165.7706127977
4,0.8,0.037037037037037,7.17727542891676,7.12005648203194,0.0330918126746328,0.252877333737804,5190.99823973135,5202.86033634997
4,0.9,0.037037037037037,10.3880362834411,10.4186704842025,0.00987051633060706,0.284266800568013,5334.45959346534,5286.5510420693
4,0.9,0.037037037037037,10.3393832894624,10.5206385946058,0.00877315416382132,0.299699119559678,5278.70976711213,5243.63965206926
4,1,0.037037037037037,13.2383229918961,13.2915115669769,0.00423485996583722,0.283441320612669,5428.23448504364,5302.56640444153
4,1,0.037037037037037,13.3470406363619,13.3950443544891,0.00346223634384965,0.298782439849474,5359.95827261592,5256.71874255159
