"degreeCutoff","p","lambda","meanLS","medianLS","R","G","GompAIC","WeibAIC"
NA,NA,NA,NA,NA,NA,NA,NA,NA
4,0.6,0.037037037037037,2.51713451411256,2.15299298481226,0.262911245408898,0.185752294602468,3740.82782246215,3777.16680206122
4,0.6,0.037037037037037,2.43064837297361,2.07705114686721,0.281411275551247,0.17607302516956,3684.00588524211,3709.93567020295
4,0.7,0.037037037037037,4.59615935402254,4.34716982625603,0.0969093427620026,0.213105871000458,4712.90148835884,4767.56659971151
4,0.7,0.037037037037037,4.70383680839875,4.38526527548414,0.0925031612117334,0.214013342974559,4751.96365577105,4811.10082202979
4,0.8,0.037037037037037,7.30041388274825,7.37504795936286,0.0306998033186665,0.260732739978705,5164.08426113257,5186.19304763875
4,0.8,0.037037037037037,7.28766558892096,7.22837353684008,0.0345497383597902,0.24015332924939,5234.39631072653,5234.45127811023
4,0.9,0.037037037037037,10.3678272116097,10.4241442361324,0.0107213864017211,0.274126482722477,5390.83760602034,5325.72372373937
4,0.9,0.037037037037037,10.5445954399862,10.6481442467775,0.00929043913597828,0.285551338106574,5339.49216986089,5277.86188988925
4,1,0.037037037037037,13.1694799379157,13.2394829162309,0.00426574439879073,0.284434194421198,5426.57626825331,5307.22179796259
4,1,0.037037037037037,13.1972701165175,13.3674083012522,0.00399399953776558,0.289413191276131,5410.99612845567,5308.91207509547
4,0.6,0.0123456790123457,7.48377386047124,6.47662538266741,0.092174798297408,0.0560479219663008,5933.14436245181,5953.68183534453
4,0.6,0.0123456790123457,7.29445695886625,5.95115627674386,0.0961119226085082,0.054572984459084,5892.30371889694,5916.02327640872
4,0.7,0.0123456790123457,13.6912553677061,13.1148528419383,0.0309514816712349,0.0759876538864042,6873.93606474647,6918.18840109379
4,0.7,0.0123456790123457,13.746560032773,12.8974539195187,0.0306268036318952,0.0760076329472465,6886.07244958264,6932.62934788208
4,0.8,0.0123456790123457,22.2639826855894,22.4212151393294,0.00922732705375944,0.0901341117703963,7361.68316662232,7446.27371230933
4,0.8,0.0123456790123457,22.489581366349,22.309816282941,0.0100373240498404,0.0843733608107706,7411.84634250582,7383.14051999594
4,0.9,0.0123456790123457,31.1180472805394,31.2053730420303,0.0031032462780481,0.0970862591600138,7512.34607761817,7465.55339306072
4,0.9,0.0123456790123457,30.9809271774972,31.061517908005,0.00314736434883745,0.0971677436299148,7505.68857317917,7471.51352545402
4,1,0.0123456790123457,39.5752034490643,40.0061853665677,0.00123787428354519,0.0986259903513211,7586.43147383912,7500.63895724907
4,1,0.0123456790123457,39.6419596161961,39.7197746001184,0.00129388364380389,0.0972430119522704,7594.40620845938,7485.82933092681
