"degreeCutoff","p","lambda","meanLS","medianLS","R","G","GompAIC","WeibAIC"
NA,NA,NA,NA,NA,NA,NA,NA,NA
5,0.7,0.0123456790123457,20.2814041104138,20.7958522651984,0.0757086188244404,0.014199633017195,710.634476490435,717.312935885269
5,0.7,0.0123456790123457,18.2576191442776,18.4149192814329,0.0656027457488701,0.0208019421557683,702.242213545908,703.250253049095
5,0.8,0.0123456790123457,28.737527442653,28.0168185493957,0.0990628494345245,0.00384551176969495,746.805442746738,741.649421194035
5,0.8,0.0123456790123457,29.9584192171867,30.7309535988607,0.0717151534291905,0.00629824744567624,779.964223896444,775.896669247603
5,0.8,0.0123456790123457,30.803003644803,29.2762073071701,0.0722363565701274,0.00584463589967136,787.426852320582,772.957738087845
5,0.9,0.0123456790123457,38.3416279920236,39.384591860231,0.0848964037368472,0.00210187179588798,785.9721370432,782.382625641861
5,0.9,0.0123456790123457,39.2612016332995,40.6077304431237,0.102536719278642,0.00108882259971603,763.388711051767,764.195861427987
5,0.9,0.0123456790123457,36.8817460398746,34.6344433645718,0.0763986062654196,0.00312828288219975,793.911411731953,776.813611697317
5,1,0.0123456790123457,45.9995569317729,45.4202297461971,0.100743557967727,0.000581573500754516,767.122880080936,763.836941266327
5,1,0.0123456790123457,44.1201549217364,43.2788740717806,0.0791222737718298,0.00155077108953279,799.623207981466,784.054215329407
5,1,0.0123456790123457,46.6397369775495,48.0714253624901,0.10253750273979,0.000511976102696623,762.982061150563,760.310258551949
5,0.7,0.00411522633744856,59.8463065412272,60.5076978561863,0.0181299777125964,0.00690329090350205,943.026994851356,942.439513473788
5,0.7,0.00411522633744856,60.3164515366565,56.6688681116793,0.0299446331183872,0.00396393974611711,854.319994195855,859.470283409074
5,0.7,0.00411522633744856,53.5313099792611,56.5648291489953,0.0221989886688037,0.00699245238434479,930.265339260519,946.996299268348
5,0.8,0.00411522633744856,93.0240519445877,92.7752603609115,0.0304401390459023,0.00120572120698565,962.246412790091,952.206052490701
5,0.8,0.00411522633744856,87.8310492947191,88.3734148568474,0.0247400650983393,0.00205043604668574,997.317872985601,1022.81599771768
5,0.8,0.00411522633744856,88.7875814849327,90.1588219273835,0.0285713437489188,0.00155983360014411,979.426334617153,976.706572307304
5,0.9,0.00411522633744856,116.036937469747,117.075286288309,0.0312803282838073,0.000518121775390907,991.1254030477,982.433105579098
5,0.9,0.00411522633744856,113.425189798708,116.502768844832,0.0344253625746163,0.000418869174474724,978.649753884775,976.456103104513
5,0.9,0.00411522633744856,107.202643397654,104.499364975607,0.0304917593381328,0.00075127082624659,988.989432037719,976.991511620901
5,1,0.00411522633744856,144.722938006564,150.148713554023,0.0392915995371191,7.61367437126066e-05,963.316786158369,966.20828288028
5,1,0.00411522633744856,139.3972897926,137.31444698692,0.026661892684992,0.00041991036481558,1015.77478165772,998.241335137775
5,1,0.00411522633744856,145.596173789878,144.780574671691,0.0300355751028335,0.000229191647878094,1005.5777333751,997.105245865252
